,ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor
13456,Saragossa1937,Spain,41.6488226,-0.8890853,911,Saragossa,1937,[],Spanish Civil War,Spanish Nationalists,Spanish Republicans,,,3,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p799",,
13457,,,,,NA,,,,,,,,,,,,,,,
,Saraighat1671,India,26.132532,91.6718294,"Showalter, p407",Saraighat,1671,,Mughal Invasion of Assam,Assam,Mughal Empire,,,3,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p407; Sarkur, Jadnuth - a History of Jaipur, 1503-1938",,
,,,,,,,,,,,,,,,,,,,,
13458,Sarajevo1878,Bosnia and Herzegovina,43.8562586,18.4130763,911,Sarajevo,1878,"['Bosnia', 'Bosnia-Herzogovina', 'Austria', 'Turks', 'Austrian', 'Sarajevo', 'Turks']",Austro-Turkish War,Austria-Hungary,Ottoman Empire,,,,Land,,No,,,
13459,,,,,NA,,,,,,,,,,,,,,,
13460,Sarajevo1992-1996,Bosnia and Herzegovina,43.8562586,18.4130763,911,Sarajevo,1992-1996,"['Bosnia', 'Serb', 'Sarajevo', 'Croats', 'Muslims', 'Sarajevo']",Bosnian War,"NATO, UN, Bosnia-Hercegovina",Republika Serbska,,,4,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p913; Besieged, Paul K Davis, p357",,
13461,,,,,NA,,,,,,,,,,,,,,,
13462,Sarandaporon1912,Greece,40.0687986,22.0533346,911,Sarandaporon,1912,"['Greece', 'Balkan', 'Macedonia', 'Turks', 'Turks', 'Servia', 'Veria', 'Thessalonica']",1st Balkan War,Greece,Ottoman Empire,,,3,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p745",,
13463,,,,,NA,,,,,,,,,,,,,,,
13464,Sarandi1825,Brazil,-23.4445985,-51.8764341,911,Sarandi,1825,"['Brazil', 'North of Montevideo', 'Sarandi', 'Lavalleja', 'Argentina', 'Brazil']",Uruguyan War of Independence,Uruguayan Rebels,Brazil,,,1,Land,,No,"Clodfelter, Warfare and Armed Conflict, p313",,
13465,,,,,NA,,,,,,,,,,,,,,,
13466,"Saratoga, Cuba1896",Cuba,21.383889,-77.9075,912,"Saratoga, Cuba",1896,"['Cuba', 'Cuba', 'Spanish', 'Camaguey City', 'Saratoga', 'Spanish', 'Puerto       Principe']",2nd Cuban War of Independence,Cuban Rebels,Spain,,,,Land,,No,,,
13467,,,,,NA,,,,,,,,,,,,,,,
13468,"Saratoga, New York (1st)1777",United States,42.9979961,-73.6744371,912,"Saratoga, New York (1st)",1777,"['New York', 'Bennington', 'Canada', 'New York State', 'Americans']",War of the American Revolution,United Kingdom,United States,,,2,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p457",,
13469,,,,,NA,,,,,,,,,,,,,,,
13470,"Saratoga, New York (2nd)1777",United States,42.9979961,-73.6744371,912,"Saratoga, New York (2nd)",1777,"['New York', 'British', 'Canada', 'Bemis Heights']",War of the American Revolution,United States,United Kingdom,,,2,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p459",,
13471,,,,,NA,,,,,,,,,,,,,,,
13472,Sardarapat1918,Armenia,40.1312258,44.0097387,912,Sardarapat,1918,"['Tsarist', 'Russia', 'Turkish']",World War I,Armenia,Ottoman Empire,,,,Land,,No,,,
13473,,,,,NA,,,,,,,,,,,,,,,
13474,Sardinia1708,Italy,40.1208752,9.0128926,912,Sardinia,1708,"['Anglo', 'Barcelona', 'Spanish', 'Minorca']",War of the Spanish Succession,"United Kingdom, Netherlands",Spain,,,,Land and Sea,,No,,,
13475,,,,,NA,,,,,,,,,,,,,,,
13476,Sardis-546,Greece,38.486656,28.104342,912,Sardis,-546,"['Persia', 'Pteria', 'Thymbria', 'Salihli', 'Turkey', 'Kingdom', 'Persian', 'Greek']",Persian-Lydian War,Persia,Lydia,,,,Land,,No,,,
13477,,,,,NA,,,,,,,,,,,,,,,
13478,Sarhu1619,China,41.9008953,124.0241006,912,Sarhu,1619,"['Manchu', 'Liaodong', 'Manchuria', 'Manchu', 'Korean', 'Siyanggiayan']",Manchu Conquest of China,Manchu,"Ming China, Korea",,,4,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p200; For location - Late Imperial Chinese Armies, Chris Peers and Christa Hook, p18",,
13479,,,,,NA,,,,,,,,,,,,,,,
13480,Sari Bair1915,Turkey,40.0446182,26.1847032,913,Sari Bair,1915,"['British', 'British', 'Chunuk', 'Turkish', 'Sarikamish', 'Turkey', 'Turks', 'Erzurum']",World War I,Ottoman Empire,United Kingdom,,,,Land,,No,,,
13481,,,,,NA,,,,,,,,,,,,,,,
13482,Sarikamish1914,Turkey,40.333401,42.5904789,913,Sarikamish,1914,[],World War I,Russia,Ottoman Empire,,,4,Land,,No,"Clodfelter, Warfare and Armed Conflict, p413",,
13483,,,,,NA,,,,,,,,,,,,,,,
13484,Sar-i-Pul1501,Afghanistan,35.7123385,65.0935564,913,Sar-i-Pul,1501,"['Samarkand', 'Uzbek', 'Afghanistan']",Mughal-Uzbek War,Uzbekistan,Mughal Empire,,,,Land,,No,,,
13485,,,,,NA,,,,,,,,,,,,,,,
13486,Sarjahan1029,Iran,33.3921,52.1768113,913,Sarjahan,1029,"['Eastern Muslim', 'Persia', 'Ibrahim', 'Sarjahan', 'Isfahan', 'Persia', 'Ghazni']",Eastern Muslim Dynastic Wars,Mahmud of Ghazni,Ibrahim Ibn Marzuban,,,,Land,,No,,,
13487,,,,,NA,,,,,,,,,,,,,,,
13488,Sark1448,United Kingdom,55.0428196,-3.1192944,913,Sark,1448,"['Anglo', 'Scotland', 'Dunbar']",Anglo-Scottish Border Wars,Scotland,England,,,1,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p270",,
13489,,,,,NA,,,,,,,,,,,,,,,
13490,Sarmi1944,Papua New Guinea,-1.8526966,138.7420004,913,Sarmi,1944,"['American', 'New  ', 'Sarmi', 'Lone Tree Hill', 'Americans', 'Sarmi']",World War II,Japan,United States,,,1,Land,,No,"Clodfelter, Warfare and Armed Conflict, p508",,
13491,,,,,NA,,,,,,,,,,,,,,,
13492,Sarmizegethusa102,Romania,45.5132483,22.772684,913,Sarmizegethusa,102,"['Romania', 'Dacian']",1st Dacian War,Rome,Dacia,,,,Land,,No,,,
13493,,,,,NA,,,,,,,,,,,,,,,
13494,Sarmizegethusa105,Romania,45.5132483,22.772684,913,Sarmizegethusa,105,"['Rome', 'Emperor Trajan', 'Dacian']",2nd Dacian War,Rome,Dacia,,,,Land,,No,,,
13495,,,,,NA,,,,,,,,,,,,,,,
13496,Sarnal1572,India,22.7864307,73.2853816,914,Sarnal,1572,"['Ahmadabad', 'Ibrahim', 'Baroda', 'Akbar', 'Surat', 'Gujarat']",Mughal Conquest of Northern India,Mughal Empire,Gujarat,,,,Land,,No,,,
13497,,,,,NA,,,,,,,,,,,,,,,
13498,Sarsa1704,India,22.8300136,72.6299003,914,Sarsa,1704,"['Anandpur', 'Sikhs']",Mughal-Sikh Wars,Mughal Empire,Punjabi Sikhs,,,,Land,,No,,,
13499,,,,,NA,,,,,,,,,,,,,,,
13500,Sarus625,Turkey,36.9153742,35.075482,914,Sarus,625,"['Arcesh', 'Byzantine', 'Cilicia', 'Sassanian', 'Persian']",Byzantine-Persian Wars,Byzantium,Sassanid Persia,,,,Land,,No,,,
13501,,,,,NA,,,,,,,,,,,,,,,
13502,Sarvantikar1266,Turkey,39.2344107,33.3527386,914,Sarvantikar,1266,"['Muslim', 'Cilicia', 'Armenia', 'Muslims', 'Cilicia']",Later Crusader-Muslim Wars,Mamlukes,"Armenia, Knights Templar",,,,Land,,No,,,
13503,,,,,NA,,,,,,,,,,,,,,,
13504,Sasbach1675,Germany,48.6391462,8.0918589,914,Sasbach,1675,"['French', 'Prince Raimondo Montecuccolis Im-', 'Strasbourg', 'Turenne', 'Buhl', 'French']",3rd Dutch War,Habsburg Empire,France,,,,Land,,No,,,
13505,,,,,NA,,,,,,,,,,,,,,,
13506,Saseno1264,Albania,40.4956891,19.27915,914,Saseno,1264,"['Venetian-Genoese', 'Venetian', 'Genoese', 'Venetian', 'Levant', 'Adriatic', 'Venice']",Venetian-Genoese Wars,Genoa,Venice,,,,Sea,,No,,,
13507,,,,,NA,,,,,,,,,,,,,,,
13508,Sasowy Rog1633,Romania,47.3,27.516667,914,Sasowy Rog,1633,"['Polish', 'Tatar', 'Podlia', 'Ukraine', 'Ruthenian', 'Pasha of Vidin', 'Hetman']",Polish-Tatar Wars,Poland,Tatars,,,,Land,,No,,,
13509,,,,,NA,,,,,,,,,,,,,,,
,Sassolla1800,Italy,45.7420495,10.2687108,"Clodfelter, p108",Sassolla,1800,,French Revolutionary Wars (2nd Coalition),Habsburg Empire,France,,,2,Land,,No,"Clodfelter, Warfare and Armed Conflict, p108",,
,,,,,,,,,,,,,,,,,,,,
13510,Sas van Gent1644,Belgium,51.2328907,3.7151034,915,Sas van Gent,1644,"['Netherlands', 'Antwerp', 'Dutch', 'Spanish']",Netherlands War of Independence,Dutch Rebels,Spain,,,,Land,,No,,,
13511,,,,,NA,,,,,,,,,,,,,,,
13512,Satara1690,India,17.6804639,74.018261,915,Satara,1690,"['Mughal', 'India', 'Satara', 'Poona', 'Mughal']",Mughal-Maratha Wars,Marathas,Mughal Empire,,,,Land,,No,,,
13513,,,,,NA,,,,,,,,,,,,,,,
13514,Satara1699,India,17.6804639,74.018261,915,Satara,1699,"['India', 'Poona', 'Mughal']",Mughal-Maratha Wars,Mughal Empire,Marathas,,,,Land,,No,,,
13515,,,,,NA,,,,,,,,,,,,,,,
13516,Sathinungulum1790,India,11.504776,77.2383942,915,Sathinungulum,1790,"['British', 'India', 'Tipus']",3rd British-Mysore War,Mysore,United Kingdom,,,,Land,,No,,,
13517,,,,,NA,,,,,,,,,,,,,,,
,Satillo1913,Mexico,25.4305273,-101.053264,"Clodfelter, p374",Satillo,1913,,Mexican Revolution,Huerta Regime,Constitutionalist Rebels,,,1,Land,,No,"Clodfelter, Warfare and Armed Conflict, p374",,
,,,,,,,,,,,,,,,,,,,,
13518,Satus1856,United States,45.984848,-120.653673,915,Satus,1856,"['Indian', 'Washington', 'Oregon', 'Fort Dalles', 'Kamiakin']",Yakima Indian Wars,Yakima Indians,United States,,,1,Land,,No,,1,
13519,,,,,NA,,,,,,,,,,,,,,,
13520,Sauce Grande1840,Argentina,-38.992565,-61.2307301,915,Sauce Grande,1840,"['Argentine', 'anti-Rosas']",Argentine Civil Wars,Argentine Federalists,Argentine Unitarists,,,1,Land,,No,"Clodfelter, Warfare and Armed Conflict, p316",,
13521,,,,,NA,,,,,,,,,,,,,,,
13522,Sauchieburn1488,United Kingdom,56.8134992,-2.5613018,915,Sauchieburn,1488,"['Scottish', 'Stirling']",Scottish Baron's Rebellion,Scottish Rebel Barons,Scotland,,,3,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p270",,
13523,,,,,NA,,,,,,,,,,,,,,,
13524,Saucourt881,France,50.0802379,1.5905102,915,Saucourt,881,"['France', 'Vikings', 'the West Franks']",Viking Raids on France,West Francia,Vikings,,,,Land,,No,,,
13525,,,,,NA,,,,,,,,,,,,,,,
13526,Saumur1793,France,47.260135,-0.080893,916,Saumur,1793,"['French', 'France', 'Thouars', 'Saumur', 'Angers', 'Republican']",French Revolutionary Wars,Vendeen Rebels,France,,,3,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p500",,
13527,,,,,NA,,,,,,,,,,,,,,,
13528,Saunshi1777,India,15.204522,75.3004009,916,Saunshi,1777,"['Malabar', 'India']",Maratha-Mysore Wars,Mysore,Marathas,,,,Land,,No,,,
13529,,,,,NA,,,,,,,,,,,,,,,
13530,Savages Station1862,United States,37.4548525,-77.3697096,916,Savages Station,1862,"['American', 'Richmond', 'Virginia', 'Garnetts', 'Union']",American Civil Wars,Confederate States of America,United States,,,3,Land,,No,"Clodfelter, Warfare and Armed Conflict, p275",,
13531,,,,,NA,,,,,,,,,,,,,,,
13532,Savandrug1755,India,12.9205893,77.2944334,916,Savandrug,1755,"['Malabar Pirates', 'Indias Malabar Coast', 'Bombay', 'Goa', 'Gheria']",War against Malabar Pirates,"Marathas, United Kingdom",Malibar Pirates,,,,Land,,No,,,
13533,,,,,NA,,,,,,,,,,,,,,,
13534,Savandrug1791,India,12.9205893,77.2944334,916,Savandrug,1791,"['Mysore', 'Britain', 'Savandrug', 'Seringapatam']",3rd British-Mysore War,United Kingdom,Mysore,,,1,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p226",,
13535,,,,,NA,,,,,,,,,,,,,,,
13536,Savannah1778,United States,32.0808989,-81.091203,916,Savannah,1778,"['American', 'British', 'Savannah', 'Georgia', 'American']",War of the American Revolution,United Kingdom,United States,,,1,Land,,No,"Clodfelter, Warfare and Armed Conflict, p127",,
13537,,,,,NA,,,,,,,,,,,,,,,
13538,Savannah1779,United States,32.0808989,-81.091203,916,Savannah,1779,"['American', 'American', 'French', 'Savannah', 'Georgia']",War of the American Revolution,United Kingdom,"United States, France",,,1,Land,,No,"Clodfelter, Warfare and Armed Conflict, p128",,
13539,,,,,NA,,,,,,,,,,,,,,,
,Savannah1864,United States,32.0808989,-81.091203,"Showalter, p695",Savannah,1864,,American Civil War,United States ,Confederate States of America,,,3,Land,,No,"Encyclopedia of Battles, Eggenberger, p388",,
,,,,,,,,,,,,,,,,,,,,
13540,Savanur1756,India,14.9724912,75.3355694,917,Savanur,1756,"['Nawab', 'Savanur', 'India', 'Hyderabad']",Maratha Rebellions,"Marathas, Hyderabad","Savanur, Muzaffar Khan Gani",,,,Land,,No,,,
13541,,,,,NA,,,,,,,,,,,,,,,
13542,Savar1809,Sweden,63.900813,20.5519791,917,Savar,1809,"['Napoleonic', 'Russo', 'Russian', 'Swedes', 'Bothnia', 'Sweden', 'Umea', 'Swedish', 'Sweden']",Napoleonic War,Russia,Sweden,,,2,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p568",,
13543,,,,,NA,,,,,,,,,,,,,,,
13544,Savenay1793,France,47.358852,-1.944482,917,Savenay,1793,"['French', 'France', 'Republican']",French Revolutionary Wars,France,Vendeen Rebels,,,2,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p501",,
13545,,,,,NA,,,,,,,,,,,,,,,
13546,Savo Island1942,Solomon Islands,-9.1307292,159.8061328,917,Savo Island,1942,"['American', 'Savo Island', 'Australian', 'American']",World War II,Japan,"Australia, United States",,,,Sea,,No,,,
13547,,,,,NA,,,,,,,,,,,,,,,
13548,Savra1385,Turkey,40.9171306,19.658082,917,Savra,1385,"['Balkans', 'Albania', 'Albanians', 'Turks', 'Albania']",Ottoman Conquest of the Balkans,Ottoman Empire,Albania,,,,Land,,No,"Elsie, Robert. Early Albania: A Reader of Historical Texts, p62 for location",,
13549,,,,,NA,,,,,,,,,,,,,,,
13550,Saw-238,Tunisia,36.7821493,10.2694983,917,Saw,-238,['Carthaginians'],Truceless War,"Carthage, Numidia",Mercenaries,,,,Land,,No,,,
13551,,,,,NA,,,,,,,,,,,,,,,
13552,Saylers Creek1865,United States,37.2962964,-78.311955,918,Saylers Creek,1865,"['Petersburg', 'Deatonsville', 'Saylers Creek']",American Civil War,United States,Confederate States of America,,,2,Land,,No,https://www.battlefields.org/learn/civil-war/battles/sailors-creek,,
13553,,,,,NA,,,,,,,,,,,,,,,
13554,Scapa Flow1939,United Kingdom,58.9000103,-3.0587548,918,Scapa Flow,1939,['Germanys'],World War II,Germany,United Kingdom,,,1,Sea,,No,,1,
13555,,,,,NA,,,,,,,,,,,,,,,
,Scapezzano1815,Italy,43.8588234,13.1315284,"Showalter, p560",Scapezzano,1815,,Napoleonic Wars (100 Days Campaign),Habsburg Empire,Kingdom of Naples,,,2,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p560",,
,,,,,,,,,,,,,,,,,,,,
13556,Scarborough1914,United Kingdom,54.283113,-0.399752,918,Scarborough,1914,"['German', 'German']",World War I,Germany,United Kingdom,,,1,Land and Sea,,No,"Clodfelter, Warfare and Armed Conflict, p424",1,
13557,,,,,NA,,,,,,,,,,,,,,,
13558,Scarpe1918,France,50.4411944,3.4280664,918,Scarpe,1918,"['Arras', 'British', 'Canadians', 'Douai', 'Monchy', 'Germans']",World War I,"United Kingdom, Canada",Germany,,,,Land,,No,,,
13559,,,,,NA,,,,,,,,,,,,,,,
13560,Scarperia1351,Italy,43.9937487,11.3533461,918,Scarperia,1351,"['Milan', 'Italy', 'Florentine', 'Florence']",Florentine-Milanese Wars,Florence,Milan,,,,Land,,No,,,
13561,,,,,NA,,,,,,,,,,,,,,,
13562,Scarpheia-146,Greece,38.7984595,22.5455556,918,Scarpheia,-146,"['Rome', 'Roman', 'Greece', 'Diaeus', 'Heraclea', 'Scarpheia', 'Ther-', 'Romans']",Roman-Achaean War,Rome,Achaean League,,,,Land,,No,,,
13563,,,,,NA,,,,,,,,,,,,,,,
13564,Scheldt Estuary1944,Netherlands,51.5387322,3.449875,919,Scheldt Estuary,1944,"['Antwerp', 'Canadian', 'Breskens']",World War II,Canada,Germany,,,3,Land,,No,"Clodfelter, Warfare and Armed Conflict, p476",1,
13565,,,,,NA,,,,,,,,,,,,,,,
13566,Schenectady1690,United States,42.8142432,-73.9395687,919,Schenectady,1690,"['Canadian', 'Nicolas dAille-       ', 'Schenectady', 'New York', 'Montreal', 'French']",King William's War,"France, Native Canadians","United Kingdom, New York",,,1,Land,,Yes,"Clodfelter, Warfare and Armed Conflict, p66",,1
13567,,,,,NA,,,,,,,,,,,,,,,
13568,Scheveningen1653,Netherlands,52.1024015,4.3021834,919,Scheveningen,1653,"['Dutch', 'Hague', 'English', 'Dutch', 'Dutch']",1st Dutch War,England,Netherlands,,,,Sea,,No,,,
13569,,,,,NA,,,,,,,,,,,,,,,
13570,Schladming1526,Austria,47.3939887,13.6861309,919,Schladming,1526,"['German', 'Austria', 'Salzburg', 'Bohemians']",German Peasants War,Styrian Peasants,Bohemian Mercenaries,,,,Land,,Battle followed by massacre,,,
13571,,,,,NA,,,,,,,,,,,,,,,
13572,Schleitz1806,Germany,50.5761665,11.8090005,919,Schleitz,1806,"['Prussian', 'Plauen', 'Schleitz', 'Prussian', 'Prussian']",Napoleonic Wars (4th Coalition),France,Prussia,,,1,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p517",,
13573,,,,,NA,,,,,,,,,,,,,,,
13574,Schlettstadt1870,France,48.259386,7.454241,919,Schlettstadt,1870,"['German', 'Strasbourg', 'French']",Franco-Prussian War,Prussia,France,,,,Land,,No,,,
13575,,,,,NA,,,,,,,,,,,,,,,
13576,Schliengen1796,Germany,47.7558933,7.5771823,919,Schliengen,1796,"['French', 'Austria', 'French', 'Austrian', 'Moreau', 'Huningue']",French Revolutionary Wars (1st Coalition),Austria,France,,,3,Land,,No,"The Field and the Forge, Landers, p397",,
13577,,,,,NA,,,,,,,,,,,,,,,
13578,Schnee Eifel1944,Germany,50.1177166,6.766576,920,Schnee Eifel,1944,"['German', 'German', 'American', 'American', 'European', 'Germans', 'Belgium']",World War II,Germany,United States,,,,Land,,No,,,
13579,,,,,NA,,,,,,,,,,,,,,,
13580,Schonchin Flow1873,United States,41.7382018,-121.5291498,920,Schonchin Flow,1873,['California'],Modoc Indian War,Modoc Indians,United States,,,1,Land,,No,"Clodfelter, Warfare and Armed Conflict, p270",,
13581,,,,,NA,,,,,,,,,,,,,,,
13582,Schooneveld1673,Netherlands,51.3994071,3.5238301,920,Schooneveld,1673,"['French', 'Anglo', 'Netherlands', 'Dutch', 'French']",3rd Dutch War,Netherlands,"France, England",,,2,Sea,,No,"Clodfelter, Warfare and Armed Conflict, p46. 122 Anglo-French ships with fewer Dutch ships, implying around 16,000 men on the larger side",1,
13583,,,,,NA,,,,,,,,,,,,,,,
,Schumla1810,Bulgaria,43.2698552,26.9038909,"Clodfelter, p190",Schumla,1810,,Russo-Turkish Wars,Ottoman Empire,Russia,,,3,Land,,No,"Clodfelter, Warfare and Armed Conflict, p190",,
,,,,,,,,,,,,,,,,,,,,
13584,Schwaderloch1499,Switzerland,47.5859912,8.1444247,920,Schwaderloch,1499,"['Swabian', 'Swiss', 'Habsburg', 'German', 'Swiss', 'Frastenz']",Swabian War,Switzerland,Swabian League,,,,Land,,No,,,
13585,,,,,NA,,,,,,,,,,,,,,,
13586,Schwechat1848,Austria,48.1409268,16.4763778,920,Schwechat,1848,"['Hungarian', 'Hungarian', 'Habsburg', 'Hungarians', 'Vienna', 'Hungarian', 'Vienna']",Hungarian Revolutionary War,Habsburg Empire,Hungarian Revolutionaries,,,3,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p650",,
13587,,,,,NA,,,,,,,,,,,,,,,
13588,Schweidnitz1642,Poland,50.8498434,16.475679,920,Schweidnitz,1642,"['Swedish', 'Schweidnitz']",Thirty Years War,Sweden,Saxony,,,2,Land,,No,"The Field and the Forge: Population, Production and Power in the Pre Industrial West, John Landes, Oxford 2003, p 386",,
13589,,,,,NA,,,,,,,,,,,,,,,
13590,Schweidnitz1757,Poland,50.8498434,16.475679,920,Schweidnitz,1757,"['Prussia', 'Silesia', 'Austrian', 'Austrians', 'Breslau']",Seven Years War,Habsburg Empire,Prussia,,,2,Land,,No,"The Field and the Forge, Landers, p400",,
13591,,,,,NA,,,,,,,,,,,,,,,
,2ndSchweidnitz1757,Poland,50.8498434,16.475679,"Clodfelter, p80",Schweidnitz,1757,,Seven Years' War,Prussia,Habsburg Empire,,,3,Land,,No,"Clodfelter, Warfare and Armed Conflict, p80",,
,,,,,,,,,,,,,,,,,,,,
13592,Schweinfurt1943,Germany,50.0492047,10.2194227,921,Schweinfurt,1943,"['German', 'Bavaria', 'German']",World War II,Germany,United States,,,1,Air,,No,"Clodfelter, Warfare and Armed Conflict, p490",1,
13593,,,,,NA,,,,,,,,,,,,,,,
13594,Schweinschadel1866,Czechia,50.3934032,15.9852222,921,Schweinschadel,1866,"['Prussian', 'Austrian', 'Soor']",Seven Weeks War,Prussia,Habsburg Empire,,,,Land,,No,,,
13595,,,,,NA,,,,,,,,,,,,,,,
13596,Scilly Isles1781,United Kingdom,49.9277261,-6.3274966,921,Scilly Isles,1781,"['British', 'French']",War of the American Revolution,France,United Kingdom,,,,Sea,,No,,,
13597,,,,,NA,,,,,,,,,,,,,,,
13598,Scimitar Hill1915,Turkey,40.3079654,26.2619138,921,Scimitar Hill,1915,[],World War I,Ottoman Empire,United Kingdom,,,2,Land,,No,"Clodfelter, Warfare and Armed Conflict, p417; For location http://www.pottsvctrust.org/P5200A.pdf",,
13599,,,,,NA,,,,,,,,,,,,,,,
13600,Scotitas-199,Greece,37.2912253,22.4951023,921,Scotitas,-199,"['Sparta', 'Laconia', 'Tegean', 'Scotitas', 'Achaean']",Spartan-Achaean War,Achaean League,Sparta,,,,Land,,No,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.04.0064:id=laconia-geo,,
13601,,,,,NA,,,,,,,,,,,,,,,
,Sculeni1821,Greece,47.3269529,27.6055955,"Showalter, p586",Sculeni,1821,,Greek War of Independence,Ottoman Empire,Greek Rebels,,,1,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p586",,
,,,,,,,,,,,,,,,,,,,,
13602,Scutari1474,Turkey,42.0645897,19.3887641,921,Scutari,1474,"['Venetian', 'Turkish', 'Venetian']",Venetian-Turkish Wars,Venice,Ottoman Empire,,,3,Land,,No,,,
13603,,,,,NA,,,,,,,,,,,,,,,
13604,Scutari1478-1479,Turkey,42.0645897,19.3887641,921,Scutari,1478-1479,"['Turkish', 'Albania', 'Venices', 'Venice', 'Adriatic', 'Turks']",Venetian-Turkish War,Venice,Ottoman Empire,,,,Land,,No,,,
13605,,,,,NA,,,,,,,,,,,,,,,
13606,Scutari1912-1913,Turkey,42.186386,19.296682,921,Scutari,1912-1913,"['Montenegro', 'Albania', 'Montenegro']",1st Balkan War,"Montenegro, Serbia",Ottoman Empire,,,3,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p747",,
13607,,,,,NA,,,,,,,,,,,,,,,
13608,Seacroft Moor1643,United Kingdom,53.8202133,-1.4674614,922,Seacroft Moor,1643,"['British', 'York', 'Bramham']",British Civil Wars,Royalists,Parliamentarians,,,,Land,,No,,,
13609,,,,,NA,,,,,,,,,,,,,,,
13610,Searobyrg552,United Kingdom,51.084051,-1.8295979,922,Searobyrg,552,"['Britain', 'Salisbury', 'Beranbyrg', 'Bedcanford']",Anglo-Saxon Conquest of Britain,Wessex,Britons,,,,Land,,No,,,
13611,,,,,NA,,,,,,,,,,,,,,,
13612,Sebastia1070,Turkey,39.750545,37.0150217,922,Sebastia,1070,[],Byzantine-Turkish Wars,Seljuk Turks,Byzantium,,,,Land,,Battle followed by massacre,,,
13613,,,,,NA,,,,,,,,,,,,,,,
13614,Sebastopolis692,Turkey,39.9975049,36.083756,922,Sebastopolis,692,"['Muslim', 'Armenia', 'Sebastopolis']",Early Byzantine-Muslim Wars,Ummayyad Caliphate,Byzantium,,,,Land,,No,,,
13615,,,,,NA,,,,,,,,,,,,,,,
13616,Seccandun757,United Kingdom,52.664412,-1.61608,922,Seccandun,757,"['Tamworth', 'Warwickshire']",Anglo-Saxon Territorial Wars,Beornred the Usurper,King Aethelbald of Mercia,,,,Land,,No,,,
13617,,,,,NA,,,,,,,,,,,,,,,
13618,Secchia1734,Italy,45.0088615,10.9647172,922,Secchia,1734,"['Austrian', 'Parma', 'French']",War of the Polish Succession,Austria,France,,,3,Land,,No,"The Field and the Forge, Landers, p389 - In Landers, the Battle is refered to as 'San Bendetto'  - now known as San Bendetto Po, between the river Secchia and Mantua",,
